subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	NCIT:C5842	Gallbladder Kaposi Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	gallbladder kaposis sarcoma	LEXMATCH
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	NCIT:C5842	Gallbladder Kaposi Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	kaposis sarcoma of the gallbladder	LEXMATCH
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	NCIT:C6377	Penile Kaposi Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	kaposis sarcoma of penis	LEXMATCH
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	NCIT:C6749	Palate Kaposi Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	palate kaposis sarcoma	LEXMATCH
MONDO:0005094	hemangiopericytoma	skos:closeMatch	NCIT:C6894	Malignant Solitary Fibrous Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant hemangiopericytoma	LEXMATCH
MONDO:0005374	bone marrow neoplasm	skos:closeMatch	NCIT:C35501	Malignant Bone Marrow Neoplasm	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant bone marrow tumor	LEXMATCH
MONDO:0005411	gallbladder cancer	skos:closeMatch	NCIT:C35676	Localized Malignant Gallbladder Neoplasm	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	localized malignant gallbladder neoplasm	LEXMATCH
MONDO:0005411	gallbladder cancer	skos:closeMatch	NCIT:C35676	Localized Malignant Gallbladder Neoplasm	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	localized malignant gallbladder neoplasm	LEXMATCH
MONDO:0005440	embryonal carcinoma	skos:closeMatch	NCIT:C8880	Extragonadal Embryonal Carcinoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	primary extragonadal embryonal carcinoma	LEXMATCH
MONDO:0005615	plasmacytoma	skos:closeMatch	NCIT:C118421	Anaplastic Plasmacytoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	anaplastic plasmacytoma	LEXMATCH
MONDO:0005615	plasmacytoma	skos:closeMatch	NCIT:C118421	Anaplastic Plasmacytoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	anaplastic plasmacytoma	LEXMATCH
MONDO:0005615	plasmacytoma	skos:closeMatch	NCIT:C6932	Solitary Plasmacytoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	solitary plasmacytoma	LEXMATCH
MONDO:0005615	plasmacytoma	skos:closeMatch	NCIT:C6932	Solitary Plasmacytoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	solitary plasmacytoma	LEXMATCH
MONDO:0005647	anogenital human papillomavirus infection	skos:closeMatch	NCIT:C2960	Condyloma Acuminatum	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	condyloma acuminatum	LEXMATCH
MONDO:0005647	anogenital human papillomavirus infection	skos:closeMatch	NCIT:C2960	Condyloma Acuminatum	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	condyloma acuminatum	LEXMATCH
MONDO:0006033	diffuse intrinsic pontine glioma	skos:closeMatch	NCIT:C182151	Diffuse Midline Glioma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	diffuse midline glioma	LEXMATCH
MONDO:0006033	diffuse intrinsic pontine glioma	skos:closeMatch	NCIT:C182151	Diffuse Midline Glioma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	diffuse midline glioma	LEXMATCH
MONDO:0006055	sex cord-stromal tumor	skos:closeMatch	NCIT:C39948	Malignant Testicular Sex Cord-Stromal Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant testicular sex cord-stromal tumor	LEXMATCH
MONDO:0006055	sex cord-stromal tumor	skos:closeMatch	NCIT:C39948	Malignant Testicular Sex Cord-Stromal Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	malignant testicular sex cord-stromal tumor	LEXMATCH
MONDO:0006138	cervical large cell neuroendocrine carcinoma	skos:closeMatch	NCIT:C188221	Cervical Neuroendocrine Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	cervical neuroendocrine tumor	LEXMATCH
MONDO:0006138	cervical large cell neuroendocrine carcinoma	skos:closeMatch	NCIT:C188221	Cervical Neuroendocrine Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	cervical neuroendocrine tumor	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C27926	Asbestos-Related Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	asbestos-related malignant mesothelioma	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C27926	Asbestos-Related Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	asbestos-related malignant mesothelioma	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C7865	Advanced Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	advanced malignant mesothelioma	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C7865	Advanced Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	advanced malignant mesothelioma	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C8420	Diffuse Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	diffuse malignant mesothelioma	LEXMATCH
MONDO:0006292	malignant mesothelioma	skos:closeMatch	NCIT:C8420	Diffuse Malignant Mesothelioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	diffuse malignant mesothelioma	LEXMATCH
MONDO:0006738	eccrine acrospiroma	skos:closeMatch	NCIT:C205539	Solid Cystic Hidradenoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	solid cystic hidradenoma	LEXMATCH
MONDO:0006738	eccrine acrospiroma	skos:closeMatch	NCIT:C205539	Solid Cystic Hidradenoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	solid cystic hidradenoma	LEXMATCH
MONDO:0006787	hidrocystoma	skos:closeMatch	NCIT:C205459	Apocrine Cystadenoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	apocrine cystadenoma	LEXMATCH
MONDO:0006787	hidrocystoma	skos:closeMatch	NCIT:C205459	Apocrine Cystadenoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	apocrine cystadenoma	LEXMATCH
MONDO:0006787	hidrocystoma	skos:closeMatch	NCIT:C7565	Eccrine Hidrocystoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	eccrine cystadenoma	LEXMATCH
MONDO:0006835	minimal change disease	skos:closeMatch	NCIT:C35540	Nephrotic Syndrome with Lesion of Minimal Change Glomerulonephritis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	nephrotic syndrome with lesion of minimal change glomerulonephritis	LEXMATCH
MONDO:0006835	minimal change disease	skos:closeMatch	NCIT:C35540	Nephrotic Syndrome with Lesion of Minimal Change Glomerulonephritis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	nephrotic syndrome with lesion of minimal change glomerulonephritis	LEXMATCH
MONDO:0007529	elastosis perforans serpiginosa	skos:closeMatch	NCIT:C80414	Cardiac Electrophysiology Study	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	eps	LEXMATCH
MONDO:0007564	pilomatrixoma	skos:closeMatch	NCIT:C27520	Benign Hair Follicle Neoplasm	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	benign hair follicle neoplasm	LEXMATCH
MONDO:0007564	pilomatrixoma	skos:closeMatch	NCIT:C27520	Benign Hair Follicle Neoplasm	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	benign hair follicle neoplasm	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3533	Malignant Neoplasm of the Upper Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of proximal third of esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3533	Malignant Neoplasm of the Upper Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant tumor of proximal third of esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3534	Malignant Neoplasm of the Middle Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of middle third of esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3534	Malignant Neoplasm of the Middle Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant tumor of the middle third of the esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3535	Malignant Neoplasm of the Lower Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of distal third of esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3535	Malignant Neoplasm of the Lower Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of lower third of esophagus	LEXMATCH
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3535	Malignant Neoplasm of the Lower Third of the Esophagus	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant tumor of distal third of esophagus	LEXMATCH
MONDO:0007896	acute monocytic leukemia	skos:closeMatch	NCIT:C7171	Acute Monoblastic Leukemia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	acute monoblastic leukemia	LEXMATCH
MONDO:0007896	acute monocytic leukemia	skos:closeMatch	NCIT:C7171	Acute Monoblastic Leukemia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	acute monoblastic leukemia	LEXMATCH
MONDO:0007896	acute monocytic leukemia	skos:closeMatch	NCIT:C9156	Adult Acute Monoblastic Leukemia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	acute monoblastic leukemia	LEXMATCH
MONDO:0007896	acute monocytic leukemia	skos:closeMatch	NCIT:C9162	Childhood Acute Monoblastic Leukemia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	acute monoblastic leukemia	LEXMATCH
MONDO:0008377	retinitis pigmentosa 1	skos:closeMatch	NCIT:C85045	Retinitis Pigmentosa	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	retinitis pigmentosa	LEXMATCH
MONDO:0008377	retinitis pigmentosa 1	skos:closeMatch	NCIT:C85045	Retinitis Pigmentosa	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa	LEXMATCH
MONDO:0008575	nicotine dependence	skos:closeMatch	NCIT:C35074	Tobacco Use Disorder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	tobacco use disorder	LEXMATCH
MONDO:0008575	nicotine dependence	skos:closeMatch	NCIT:C35074	Tobacco Use Disorder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	tobacco use disorder	LEXMATCH
MONDO:0009572	autosomal recessive familial Mediterranean fever	skos:closeMatch	NCIT:C84707	Familial Mediterranean Fever	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	familial mediterranean fever	LEXMATCH
MONDO:0009572	autosomal recessive familial Mediterranean fever	skos:closeMatch	NCIT:C84707	Familial Mediterranean Fever	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	familial mediterranean fever	LEXMATCH
MONDO:0009722	Bailey-Bloch congenital myopathy	skos:closeMatch	NCIT:C204889	Nail Apparatus Melanoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	nam	LEXMATCH
MONDO:0009837	choroid plexus papilloma	skos:closeMatch	NCIT:C5800	Childhood Choroid Plexus Papilloma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	childhood choroid plexus papilloma	LEXMATCH
MONDO:0009837	choroid plexus papilloma	skos:closeMatch	NCIT:C5800	Childhood Choroid Plexus Papilloma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	childhood papilloma of choroid plexus	LEXMATCH
MONDO:0009837	choroid plexus papilloma	skos:closeMatch	NCIT:C5800	Childhood Choroid Plexus Papilloma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	pediatric papilloma of choroid plexus	LEXMATCH
MONDO:0009837	choroid plexus papilloma	skos:closeMatch	NCIT:C5800	Childhood Choroid Plexus Papilloma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	childhood choroid plexus papilloma	LEXMATCH
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	skos:closeMatch	NCIT:C85006	Persistent Fetal Circulation	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	persistent fetal circulation	LEXMATCH
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	skos:closeMatch	NCIT:C85006	Persistent Fetal Circulation	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	persistent fetal circulation	LEXMATCH
MONDO:0010857	semantic dementia	skos:closeMatch	NCIT:C84719	Frontotemporal Dementia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	frontotemporal dementia	LEXMATCH
MONDO:0010857	semantic dementia	skos:closeMatch	NCIT:C84719	Frontotemporal Dementia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	frontotemporal dementia	LEXMATCH
MONDO:0011655	alveolar soft part sarcoma	skos:closeMatch	NCIT:C8092	Childhood Alveolar Soft Part Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	childhood alveolar soft part sarcoma	LEXMATCH
MONDO:0011655	alveolar soft part sarcoma	skos:closeMatch	NCIT:C8092	Childhood Alveolar Soft Part Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	pediatric alveolar soft part sarcoma	LEXMATCH
MONDO:0011655	alveolar soft part sarcoma	skos:closeMatch	NCIT:C8092	Childhood Alveolar Soft Part Sarcoma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	childhood alveolar soft part sarcoma	LEXMATCH
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C92188	Seasonal Allergic Rhinitis	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	seasonal allergic rhinitis	LEXMATCH
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C92188	Seasonal Allergic Rhinitis	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	seasonal allergic rhinitis	LEXMATCH
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C92189	Perennial Allergic Rhinitis	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	non-seasonal allergic rhinitis	LEXMATCH
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C92189	Perennial Allergic Rhinitis	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	perennial allergic rhinitis	LEXMATCH
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C92189	Perennial Allergic Rhinitis	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	perennial allergic rhinitis	LEXMATCH
MONDO:0012454	alcohol sensitivity, acute	skos:closeMatch	NCIT:C78167	Alcohol Intolerance	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	alcohol intolerance	LEXMATCH
MONDO:0012454	alcohol sensitivity, acute	skos:closeMatch	NCIT:C78167	Alcohol Intolerance	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	alcohol intolerance	LEXMATCH
MONDO:0013651	intellectual disability, autosomal recessive 18	skos:closeMatch	NCIT:C52207	MED23 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	mrt18	LEXMATCH
MONDO:0015265	bronchiolitis obliterans syndrome	skos:closeMatch	NCIT:C62580	Bronchiolitis Obliterans	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	bronchiolitis obliterans	LEXMATCH
MONDO:0015265	bronchiolitis obliterans syndrome	skos:closeMatch	NCIT:C62580	Bronchiolitis Obliterans	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	bronchiolitis obliterans	LEXMATCH
MONDO:0016057	isolated encephalocele	skos:closeMatch	NCIT:C84687	Encephalocele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	cranium bifidum	LEXMATCH
MONDO:0016057	isolated encephalocele	skos:closeMatch	NCIT:C84687	Encephalocele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	encephalocele	LEXMATCH
MONDO:0016057	isolated encephalocele	skos:closeMatch	NCIT:C84687	Encephalocele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	encephalocele	LEXMATCH
MONDO:0016101	neurolymphomatosis	skos:closeMatch	NCIT:C84884	Marek Disease	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	marek disorder	LEXMATCH
MONDO:0016101	neurolymphomatosis	skos:closeMatch	NCIT:C84884	Marek Disease	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	marek disorder	LEXMATCH
MONDO:0016430	Balo concentric sclerosis	skos:closeMatch	NCIT:C84670	Diffuse Cerebral Sclerosis of Schilder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	diffuse cerebral sclerosis of schilder	LEXMATCH
MONDO:0016430	Balo concentric sclerosis	skos:closeMatch	NCIT:C84670	Diffuse Cerebral Sclerosis of Schilder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	diffuse cerebral sclerosis of schilder	LEXMATCH
MONDO:0016733	ganglioglioma	skos:closeMatch	NCIT:C27362	Childhood Ganglioglioma	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	oio:hasExactSynonym	childhood ganglioglioma	LEXMATCH
