subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0859220	Ferguson-Bonni neurodevelopmental syndrome	skos:closeMatch	DOID:0070677	Ferguson-Bonni neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:619699	LEXMATCH
MONDO:0859220	Ferguson-Bonni neurodevelopmental syndrome	skos:closeMatch	DOID:0070677	Ferguson-Bonni neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:619699	LEXMATCH
MONDO:0859374	hearing loss, autosomal recessive 120	skos:closeMatch	DOID:0070674	autosomal recessive nonsyndromic deafness 120	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620238	LEXMATCH
MONDO:0859374	hearing loss, autosomal recessive 120	skos:closeMatch	DOID:0070674	autosomal recessive nonsyndromic deafness 120	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620238	LEXMATCH
MONDO:0859374	hearing loss, autosomal recessive 120	skos:closeMatch	DOID:0070674	autosomal recessive nonsyndromic deafness 120	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620238	LEXMATCH
MONDO:0859374	hearing loss, autosomal recessive 120	skos:closeMatch	DOID:0070674	autosomal recessive nonsyndromic deafness 120	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620238	LEXMATCH
MONDO:0859374	hearing loss, autosomal recessive 120	skos:closeMatch	DOID:0070674	autosomal recessive nonsyndromic deafness 120	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620238	LEXMATCH
MONDO:0957421	borna virus encephalitis	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d001890	LEXMATCH
MONDO:0957421	borna virus encephalitis	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	mesh:d001890	LEXMATCH
MONDO:0957421	borna virus encephalitis	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	oio:hasDbXref	mesh:d001890	LEXMATCH
MONDO:0957421	borna virus encephalitis	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	skos:exactMatch	mesh:d001890	LEXMATCH
MONDO:0957825	hearing loss, autosomal recessive 121	skos:closeMatch	DOID:0070675	autosomal recessive nonsyndromic deafness 121	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620551	LEXMATCH
MONDO:0957825	hearing loss, autosomal recessive 121	skos:closeMatch	DOID:0070675	autosomal recessive nonsyndromic deafness 121	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620551	LEXMATCH
MONDO:0957825	hearing loss, autosomal recessive 121	skos:closeMatch	DOID:0070675	autosomal recessive nonsyndromic deafness 121	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620551	LEXMATCH
MONDO:0957825	hearing loss, autosomal recessive 121	skos:closeMatch	DOID:0070675	autosomal recessive nonsyndromic deafness 121	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620551	LEXMATCH
MONDO:0957825	hearing loss, autosomal recessive 121	skos:closeMatch	DOID:0070675	autosomal recessive nonsyndromic deafness 121	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620551	LEXMATCH
MONDO:0958228	hearing loss, autosomal recessive 122	skos:closeMatch	DOID:0070669	autosomal recessive nonsyndromic deafness 122	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620714	LEXMATCH
MONDO:0958228	hearing loss, autosomal recessive 122	skos:closeMatch	DOID:0070669	autosomal recessive nonsyndromic deafness 122	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620714	LEXMATCH
MONDO:0958228	hearing loss, autosomal recessive 122	skos:closeMatch	DOID:0070669	autosomal recessive nonsyndromic deafness 122	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620714	LEXMATCH
MONDO:0958228	hearing loss, autosomal recessive 122	skos:closeMatch	DOID:0070669	autosomal recessive nonsyndromic deafness 122	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620714	LEXMATCH
MONDO:0958228	hearing loss, autosomal recessive 122	skos:closeMatch	DOID:0070669	autosomal recessive nonsyndromic deafness 122	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620714	LEXMATCH
MONDO:0958277	hearing loss, autosomal recessive 123	skos:closeMatch	DOID:0070670	autosomal recessive nonsyndromic deafness 123	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620745	LEXMATCH
MONDO:0958277	hearing loss, autosomal recessive 123	skos:closeMatch	DOID:0070670	autosomal recessive nonsyndromic deafness 123	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620745	LEXMATCH
MONDO:0958277	hearing loss, autosomal recessive 123	skos:closeMatch	DOID:0070670	autosomal recessive nonsyndromic deafness 123	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620745	LEXMATCH
MONDO:0958277	hearing loss, autosomal recessive 123	skos:closeMatch	DOID:0070670	autosomal recessive nonsyndromic deafness 123	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620745	LEXMATCH
MONDO:0958277	hearing loss, autosomal recessive 123	skos:closeMatch	DOID:0070670	autosomal recessive nonsyndromic deafness 123	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620745	LEXMATCH
MONDO:0968981	autosomal recessive nonsyndromic hearing loss 124	skos:closeMatch	DOID:0070676	autosomal recessive nonsyndromic deafness 124	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620794	LEXMATCH
MONDO:0968981	autosomal recessive nonsyndromic hearing loss 124	skos:closeMatch	DOID:0070676	autosomal recessive nonsyndromic deafness 124	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620794	LEXMATCH
MONDO:0968981	autosomal recessive nonsyndromic hearing loss 124	skos:closeMatch	DOID:0070676	autosomal recessive nonsyndromic deafness 124	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620794	LEXMATCH
MONDO:0968981	autosomal recessive nonsyndromic hearing loss 124	skos:closeMatch	DOID:0070676	autosomal recessive nonsyndromic deafness 124	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620794	LEXMATCH
MONDO:0968981	autosomal recessive nonsyndromic hearing loss 124	skos:closeMatch	DOID:0070676	autosomal recessive nonsyndromic deafness 124	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620794	LEXMATCH
MONDO:0975808	congenital myopathy 25	skos:closeMatch	DOID:0061256	congenital myopathy 25	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:620964	LEXMATCH
MONDO:0975808	congenital myopathy 25	skos:closeMatch	DOID:0061256	congenital myopathy 25	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:620964	LEXMATCH
MONDO:0975808	congenital myopathy 25	skos:closeMatch	DOID:0061256	congenital myopathy 25	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:620964	LEXMATCH
MONDO:0975808	congenital myopathy 25	skos:closeMatch	DOID:0061256	congenital myopathy 25	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:620964	LEXMATCH
MONDO:0975808	congenital myopathy 25	skos:closeMatch	DOID:0061256	congenital myopathy 25	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:620964	LEXMATCH
MONDO:0979229	congenital myopathy 26	skos:closeMatch	DOID:0061257	congenital myopathy 26	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621225	LEXMATCH
MONDO:0979229	congenital myopathy 26	skos:closeMatch	DOID:0061257	congenital myopathy 26	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621225	LEXMATCH
MONDO:0979229	congenital myopathy 26	skos:closeMatch	DOID:0061257	congenital myopathy 26	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621225	LEXMATCH
MONDO:0979229	congenital myopathy 26	skos:closeMatch	DOID:0061257	congenital myopathy 26	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621225	LEXMATCH
MONDO:0979229	congenital myopathy 26	skos:closeMatch	DOID:0061257	congenital myopathy 26	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621225	LEXMATCH
MONDO:0979897	congenital myopathy 27	skos:closeMatch	DOID:0061258	congenital myopathy 27	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621343	LEXMATCH
MONDO:0979897	congenital myopathy 27	skos:closeMatch	DOID:0061258	congenital myopathy 27	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621343	LEXMATCH
MONDO:0979897	congenital myopathy 27	skos:closeMatch	DOID:0061258	congenital myopathy 27	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621343	LEXMATCH
MONDO:0979897	congenital myopathy 27	skos:closeMatch	DOID:0061258	congenital myopathy 27	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621343	LEXMATCH
MONDO:0979897	congenital myopathy 27	skos:closeMatch	DOID:0061258	congenital myopathy 27	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621343	LEXMATCH
MONDO:0980756	congenital myopathy 28 with rigid spine	skos:closeMatch	DOID:0061259	congenital myopathy 28	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621433	LEXMATCH
MONDO:0980756	congenital myopathy 28 with rigid spine	skos:closeMatch	DOID:0061259	congenital myopathy 28	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621433	LEXMATCH
MONDO:0980756	congenital myopathy 28 with rigid spine	skos:closeMatch	DOID:0061259	congenital myopathy 28	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621433	LEXMATCH
MONDO:0980756	congenital myopathy 28 with rigid spine	skos:closeMatch	DOID:0061259	congenital myopathy 28	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621433	LEXMATCH
MONDO:0980756	congenital myopathy 28 with rigid spine	skos:closeMatch	DOID:0061259	congenital myopathy 28	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621433	LEXMATCH
MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	skos:closeMatch	DOID:0061252	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621455	LEXMATCH
MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	skos:closeMatch	DOID:0061252	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621455	LEXMATCH
MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	skos:closeMatch	DOID:0061252	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621455	LEXMATCH
MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	skos:closeMatch	DOID:0061252	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621455	LEXMATCH
MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	skos:closeMatch	DOID:0061252	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621455	LEXMATCH
MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	skos:closeMatch	DOID:0061253	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621456	LEXMATCH
MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	skos:closeMatch	DOID:0061253	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621456	LEXMATCH
MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	skos:closeMatch	DOID:0061253	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621456	LEXMATCH
MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	skos:closeMatch	DOID:0061253	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621456	LEXMATCH
MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	skos:closeMatch	DOID:0061253	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621456	LEXMATCH
MONDO:0980942	intellectual developmental disorder with seizures and dysmorphic facies	skos:closeMatch	DOID:0061254	intellectual developmental disorder with seizures and dysmorphic facies	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621457	LEXMATCH
MONDO:0980942	intellectual developmental disorder with seizures and dysmorphic facies	skos:closeMatch	DOID:0061254	intellectual developmental disorder with seizures and dysmorphic facies	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621457	LEXMATCH
MONDO:0980942	intellectual developmental disorder with seizures and dysmorphic facies	skos:closeMatch	DOID:0061254	intellectual developmental disorder with seizures and dysmorphic facies	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621457	LEXMATCH
MONDO:0980942	intellectual developmental disorder with seizures and dysmorphic facies	skos:closeMatch	DOID:0061254	intellectual developmental disorder with seizures and dysmorphic facies	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621457	LEXMATCH
MONDO:0980942	intellectual developmental disorder with seizures and dysmorphic facies	skos:closeMatch	DOID:0061254	intellectual developmental disorder with seizures and dysmorphic facies	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621457	LEXMATCH
MONDO:0980963	Charcot-Marie-Tooth disease, axonal, type 2KK	skos:closeMatch	DOID:0061251	Charcot-Marie-Tooth disease type 2KK	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621466	LEXMATCH
MONDO:0980963	Charcot-Marie-Tooth disease, axonal, type 2KK	skos:closeMatch	DOID:0061251	Charcot-Marie-Tooth disease type 2KK	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621466	LEXMATCH
MONDO:0980963	Charcot-Marie-Tooth disease, axonal, type 2KK	skos:closeMatch	DOID:0061251	Charcot-Marie-Tooth disease type 2KK	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621466	LEXMATCH
MONDO:0980963	Charcot-Marie-Tooth disease, axonal, type 2KK	skos:closeMatch	DOID:0061251	Charcot-Marie-Tooth disease type 2KK	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621466	LEXMATCH
MONDO:0980963	Charcot-Marie-Tooth disease, axonal, type 2KK	skos:closeMatch	DOID:0061251	Charcot-Marie-Tooth disease type 2KK	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621466	LEXMATCH
MONDO:0980990	neurodevelopmental disorder with parkinsonism or other movement abnormalities	skos:closeMatch	DOID:0051076	neurodevelopmental disorder with parkinsonism or other movement abnormalities	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621506	LEXMATCH
MONDO:0980990	neurodevelopmental disorder with parkinsonism or other movement abnormalities	skos:closeMatch	DOID:0051076	neurodevelopmental disorder with parkinsonism or other movement abnormalities	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621506	LEXMATCH
MONDO:0980990	neurodevelopmental disorder with parkinsonism or other movement abnormalities	skos:closeMatch	DOID:0051076	neurodevelopmental disorder with parkinsonism or other movement abnormalities	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621506	LEXMATCH
MONDO:0980990	neurodevelopmental disorder with parkinsonism or other movement abnormalities	skos:closeMatch	DOID:0051076	neurodevelopmental disorder with parkinsonism or other movement abnormalities	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621506	LEXMATCH
MONDO:0980990	neurodevelopmental disorder with parkinsonism or other movement abnormalities	skos:closeMatch	DOID:0051076	neurodevelopmental disorder with parkinsonism or other movement abnormalities	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621506	LEXMATCH
MONDO:0980991	microcephaly 31, primary, autosomal recessive	skos:closeMatch	DOID:0051074	primary autosomal recessive microcephaly 31	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621507	LEXMATCH
MONDO:0980991	microcephaly 31, primary, autosomal recessive	skos:closeMatch	DOID:0051074	primary autosomal recessive microcephaly 31	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621507	LEXMATCH
MONDO:0980991	microcephaly 31, primary, autosomal recessive	skos:closeMatch	DOID:0051074	primary autosomal recessive microcephaly 31	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621507	LEXMATCH
MONDO:0980991	microcephaly 31, primary, autosomal recessive	skos:closeMatch	DOID:0051074	primary autosomal recessive microcephaly 31	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621507	LEXMATCH
MONDO:0980991	microcephaly 31, primary, autosomal recessive	skos:closeMatch	DOID:0051074	primary autosomal recessive microcephaly 31	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621507	LEXMATCH
MONDO:0980992	Meier-Gorlin syndrome 9	skos:closeMatch	DOID:0051069	Meier-Gorlin syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621512	LEXMATCH
MONDO:0980992	Meier-Gorlin syndrome 9	skos:closeMatch	DOID:0051069	Meier-Gorlin syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621512	LEXMATCH
MONDO:0980992	Meier-Gorlin syndrome 9	skos:closeMatch	DOID:0051069	Meier-Gorlin syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621512	LEXMATCH
MONDO:0980992	Meier-Gorlin syndrome 9	skos:closeMatch	DOID:0051069	Meier-Gorlin syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621512	LEXMATCH
MONDO:0980992	Meier-Gorlin syndrome 9	skos:closeMatch	DOID:0051069	Meier-Gorlin syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621512	LEXMATCH
MONDO:0981022	cardiomyopathy, dilated, 3C	skos:closeMatch	DOID:0051073	dilated cardiomyopathy 3C	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:301163	LEXMATCH
MONDO:0981022	cardiomyopathy, dilated, 3C	skos:closeMatch	DOID:0051073	dilated cardiomyopathy 3C	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:301163	LEXMATCH
MONDO:0981022	cardiomyopathy, dilated, 3C	skos:closeMatch	DOID:0051073	dilated cardiomyopathy 3C	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:301163	LEXMATCH
MONDO:0981022	cardiomyopathy, dilated, 3C	skos:closeMatch	DOID:0051073	dilated cardiomyopathy 3C	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:301163	LEXMATCH
MONDO:0981022	cardiomyopathy, dilated, 3C	skos:closeMatch	DOID:0051073	dilated cardiomyopathy 3C	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:301163	LEXMATCH
MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive	skos:closeMatch	DOID:0061255	spondylocostal dysostosis 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621523	LEXMATCH
MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive	skos:closeMatch	DOID:0061255	spondylocostal dysostosis 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621523	LEXMATCH
MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive	skos:closeMatch	DOID:0061255	spondylocostal dysostosis 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621523	LEXMATCH
MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive	skos:closeMatch	DOID:0061255	spondylocostal dysostosis 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621523	LEXMATCH
MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive	skos:closeMatch	DOID:0061255	spondylocostal dysostosis 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621523	LEXMATCH
MONDO:0981024	neurodegenerative disorder with cerebellar and caudate atrophy	skos:closeMatch	DOID:0051072	neurodegenerative disorder with cerebellar and caudate atrophy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:621525	LEXMATCH
MONDO:0981024	neurodegenerative disorder with cerebellar and caudate atrophy	skos:closeMatch	DOID:0051072	neurodegenerative disorder with cerebellar and caudate atrophy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:621525	LEXMATCH
MONDO:0981024	neurodegenerative disorder with cerebellar and caudate atrophy	skos:closeMatch	DOID:0051072	neurodegenerative disorder with cerebellar and caudate atrophy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:621525	LEXMATCH
MONDO:0981024	neurodegenerative disorder with cerebellar and caudate atrophy	skos:closeMatch	DOID:0051072	neurodegenerative disorder with cerebellar and caudate atrophy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:621525	LEXMATCH
MONDO:0981024	neurodegenerative disorder with cerebellar and caudate atrophy	skos:closeMatch	DOID:0051072	neurodegenerative disorder with cerebellar and caudate atrophy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:621525	LEXMATCH
MONDO:1010029	aleutian mink disease, human	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d000453	LEXMATCH
MONDO:1010029	aleutian mink disease, human	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	mesh:d000453	LEXMATCH
MONDO:1010029	aleutian mink disease, human	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	oio:hasDbXref	mesh:d000453	LEXMATCH
MONDO:1010029	aleutian mink disease, human	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	skos:exactMatch	mesh:d000453	LEXMATCH
